nombre,enlace,link_imagen,precio,valor_nutricional,oferta,precio_por_peso
Postre de soja fresa tipo skyr alto en proteína Alpro vaso 400 g,https://www.dia.es/yogures-y-postres/postres-y-yogures-de-proteinas/p/283606,https://www.dia.es/product_images/283606/283606_ISO_0_ES.jpg?imwidth=392,"2,59 €",Grasas 3g de las cuales saturadas 0.5g de las cuales monoinsaturadas 0.7g de las cuales poliinsaturadas 1.8g Hidratos de Carbono 8.5g de los cuales azúcares 8.2g Fibra alimentaria 1.2g Proteínas 5.2g Sal 0.22g Calcio 120mg Riboflavinas 0.21mg Tiamina 0mg Zinc 0.2mg,No disponible,"(6,48 €/KILO)"
Mousse de chocolate y naranja alta en proteínas Valio vaso 150 g,https://www.dia.es/yogures-y-postres/postres-y-yogures-de-proteinas/p/304840,https://www.dia.es/product_images/304840/304840_ISO_0_ES.jpg?imwidth=392,"1,65 €",Grasas 1.6g de las cuales saturadas 0.9g Hidratos de Carbono 5.8g de los cuales azúcares 4.6g Proteínas 10g Sal 0.28g Calcio 260mg,No disponible,"(11,00 €/KILO)"
Postre sabor vainilla alta con proteínas Yopro pack 4 x 120 g,https://www.dia.es/yogures-y-postres/postres-y-yogures-de-proteinas/p/304835,https://www.dia.es/product_images/304835/304835_ISO_0_ES.jpg?imwidth=392,"2,99 €",Grasas 0.1g de las cuales saturadas 0.1g Hidratos de Carbono 3.6g de los cuales azúcares 3.1g Proteínas 9.4g Sal 0.09g,No disponible,"(6,23 €/KILO)"
Yogur de stracciatella enriquecido con proteínas Yopro pack 2 x 160 gr,https://www.dia.es/yogures-y-postres/postres-y-yogures-de-proteinas/p/300798,https://www.dia.es/product_images/300798/300798_ISO_0_ES.jpg?imwidth=392,"2,79 €",Grasas 0.5g de las cuales saturadas 0.3g Hidratos de Carbono 3.5g de los cuales azúcares 3.1g Proteínas 9.4g Sal 0.1g Calcio 102mg,No disponible,"(8,72 €/KILO)"
Yogur sabor vainilla desnatado enriquecido con proteínas Yopro pack 2 x 160 g,https://www.dia.es/yogures-y-postres/postres-y-yogures-de-proteinas/p/269470,https://www.dia.es/product_images/269470/269470_ISO_0_ES.jpg?imwidth=392,"2,49 €",Grasas 0.1g de las cuales saturadas 0.1g Hidratos de Carbono 3.6g de los cuales azúcares 3.3g Proteínas 9.5g Sal 0.09g Calcio 100mg,No disponible,"(7,78 €/KILO)"
Flan de vainilla Caprichoso Dia pack 6 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/105814,https://www.dia.es/product_images/105814/105814_ISO_0_ES.jpg?imwidth=392,"0,99 €",Grasas 1.5g de las cuales saturadas 0.9g Hidratos de Carbono 18.8g de los cuales azúcares 16.4g Proteínas 2.2g Sal 0.15g,No disponible,"(1,65 €/KILO)"
Natillas de vainilla con galleta Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/113550,https://www.dia.es/product_images/113550/113550_ISO_0_ES.jpg?imwidth=392,"1,25 €",Grasas 3.3g de las cuales saturadas 2.2g Hidratos de Carbono 23g de los cuales azúcares 18g Proteínas 2.5g Sal 0.17g,No disponible,"(2,50 €/KILO)"
Flan de huevo con caramelo Caprichoso Dia pack 4 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/3387,https://www.dia.es/product_images/3387/3387_ISO_0_ES.jpg?imwidth=392,"1,35 €",Grasas 20g de las cuales saturadas 0.8g Hidratos de Carbono 21.5g de los cuales azúcares 20g Proteínas 5.7g Sal 0.18g,No disponible,"(3,38 €/KILO)"
Natillas sabor vainilla Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/294946,https://www.dia.es/product_images/294946/294946_ISO_0_ES.jpg?imwidth=392,"1,05 €",Grasas 2.7g de las cuales saturadas 1.8g Hidratos de Carbono 20g de los cuales azúcares 15g Proteínas 2.4g Sal 0.15g,No disponible,"(2,10 €/KILO)"
Copa de chocolate y nata Caprichoso Dia pack 4 x 115 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/140493,https://www.dia.es/product_images/140493/140493_ISO_0_ES.jpg?imwidth=392,"1,30 €",Grasas 3g de las cuales saturadas 2.2g Hidratos de Carbono 19g de los cuales azúcares 17g Proteínas 2.9g Sal 0.1g,No disponible,"(2,83 €/KILO)"
Natillas de chocolate Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/294947,https://www.dia.es/product_images/294947/294947_ISO_0_ES.jpg?imwidth=392,"1,05 €",Grasas 3.1g de las cuales saturadas 2.1g Hidratos de Carbono 21.1g de los cuales azúcares 17g Proteínas 3.5g Sal 0.13g,No disponible,"(2,10 €/KILO)"
Flan de queso Caprichoso Dia pack 2 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/301951,https://www.dia.es/product_images/301951/301951_ISO_0_ES.jpg?imwidth=392,"0,99 €",Grasas 6.3g de las cuales saturadas 4.6g Hidratos de Carbono 20g de los cuales azúcares 18g Proteínas 4.7g Sal 0.3g,No disponible,"(4,95 €/KILO)"
Natillas de vainilla Danet pack 4 x 120 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/76114,https://www.dia.es/product_images/76114/76114_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 2.9g de las cuales saturadas 1.7g Hidratos de Carbono 17.7g de los cuales azúcares 14.8g Fibra alimentaria 0g Proteínas 3.1g Sal 0.13g Magnesio 0mg Zinc 0mg Cloro 0mg,No disponible,"(4,15 €/KILO)"
Natillas con galleta Reina pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/114672,https://www.dia.es/product_images/114672/114672_ISO_0_ES.jpg?imwidth=392,"1,65 €",Grasas 3.3g de las cuales saturadas 2.2g Hidratos de Carbono 23g de los cuales azúcares 18g Proteínas 2.5g Sal 0.17g,No disponible,"(3,30 €/KILO)"
Flan de café Caprichoso Dia pack 2 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/301952,https://www.dia.es/product_images/301952/301952_ISO_0_ES.jpg?imwidth=392,"0,89 €",Grasas 7.1g de las cuales saturadas 4.3g Hidratos de Carbono 23.5g de los cuales azúcares 20.7g Proteínas 4.1g Sal 0.2g,No disponible,"(4,45 €/KILO)"
Copa de cacao y nata Caprichoso Dia vaso 200 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/294950,https://www.dia.es/product_images/294950/294950_ISO_0_ES.jpg?imwidth=392,"0,79 €",Grasas 2.7g de las cuales saturadas 1.8g Hidratos de Carbono 14.7g de los cuales azúcares 12.2g Proteínas 3g Sal 0.1g,No disponible,"(3,95 €/KILO)"
Copa de vainilla con caramelo y nata Caprichoso Dia pack 4 x 115 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/27955,https://www.dia.es/product_images/27955/27955_ISO_0_ES.jpg?imwidth=392,"1,39 €",Grasas 6.3g de las cuales saturadas 4.2g Hidratos de Carbono 21g de los cuales azúcares 19g Proteínas 2.1g Sal 0.1g,No disponible,"(3,02 €/KILO)"
Crema de chocolate con bizcocho Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/219104,https://www.dia.es/product_images/219104/219104_ISO_0_ES.jpg?imwidth=392,"1,75 €",Grasas 4.5g de las cuales saturadas 2.9g Hidratos de Carbono 26g de los cuales azúcares 21.1g Proteínas 3.4g Sal 0.2g,No disponible,"(3,50 €/KILO)"
Flan de huevo al baño maría Reina pack 6 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/215779,https://www.dia.es/product_images/215779/215779_ISO_0_ES.jpg?imwidth=392,"2,95 €",Grasas 2.9g de las cuales saturadas 1.2g Hidratos de Carbono 27.2g de los cuales azúcares 26.3g Proteínas 5.3g Sal 0.2g,No disponible,"(4,92 €/KILO)"
Crema bombón original Clesa pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/173384,https://www.dia.es/product_images/173384/173384_ISO_0_ES.jpg?imwidth=392,"1,59 €",Grasas 2.8g de las cuales saturadas 1.8g Hidratos de Carbono 18.5g de los cuales azúcares 17.5g Proteínas 2.9g Sal 0.25g,No disponible,"(3,18 €/KILO)"
Natillas de chocolate Danet pack 4 x 120 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/76121,https://www.dia.es/product_images/76121/76121_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 3g de las cuales saturadas 1.8g Hidratos de Carbono 19.9g de los cuales azúcares 17.5g Fibra alimentaria 0g Proteínas 3.2g Sal 0.41g Magnesio 0mg Zinc 0mg Cloro 0mg,No disponible,"(4,15 €/KILO)"
Flan de huevo doble 0% Caprichoso Dia pack 2 x 100 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/301953,https://www.dia.es/product_images/301953/301953_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 10g de los cuales azúcares 7.1g Proteínas 6.3g Sal 0.17g,No disponible,"(4,25 €/KILO)"
Copa de chocolate de nata Danone pack 2 x 110 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/165035,https://www.dia.es/product_images/165035/165035_ISO_0_ES.jpg?imwidth=392,"1,59 €",Grasas 5.4g de las cuales saturadas 3.5g Hidratos de Carbono 17.2g de los cuales azúcares 14.4g Proteínas 2.6g Sal 0.11g,No disponible,"(7,23 €/KILO)"
Natillas de chocolate alta en proteínas Dia Láctea tarrina 150 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/301332,https://www.dia.es/product_images/301332/301332_ISO_0_ES.jpg?imwidth=392,"0,99 €",Grasas 0.9g de las cuales saturadas 0.5g Hidratos de Carbono 6.8g de los cuales azúcares 4.1g Proteínas 10g Sal 0.1g,No disponible,"(6,60 €/KILO)"
Natillas de vainilla sin azúcar Reina pack 4 x 125 g,https://www.dia.es/yogures-y-postres/natillas-y-flan/p/184829,https://www.dia.es/product_images/184829/184829_ISO_0_ES.jpg?imwidth=392,"1,79 €",Grasas 1.9g de las cuales saturadas 1.3g Hidratos de Carbono 12.8g de los cuales azúcares 5.4g Proteínas 2.9g Sal 0.2g,No disponible,"(3,58 €/KILO)"
Arroz con leche con canela Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/arroz-con-leche-y-postre-tradicional/p/85630,https://www.dia.es/product_images/85630/85630_ISO_0_ES.jpg?imwidth=392,"1,35 €",Grasas 3.9g de las cuales saturadas 2.5g Hidratos de Carbono 22g de los cuales azúcares 14g Proteínas 2.6g Sal 0.11g,No disponible,"(2,70 €/KILO)"
Arroz con leche con canela Caprichoso Dia pack 2 x 125 g,https://www.dia.es/yogures-y-postres/arroz-con-leche-y-postre-tradicional/p/298435,https://www.dia.es/product_images/298435/298435_ISO_0_ES.jpg?imwidth=392,"1,49 €",Grasas 3.8g de las cuales saturadas 2.5g Hidratos de Carbono 25.5g de los cuales azúcares 15.2g Proteínas 3.3g Sal 0.1g,No disponible,"(5,96 €/KILO)"
Cuajada Caprichoso Dia pack 4 x 125 g,https://www.dia.es/yogures-y-postres/cuajada/p/27195,https://www.dia.es/product_images/27195/27195_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 5.3g de las cuales saturadas 3.7g Hidratos de Carbono 6.7g de los cuales azúcares 6.7g Proteínas 4.9g Sal 0.2g,No disponible,"(2,00 €/KILO)"
Cuajada sin azúcar Danone pack 2 x 135 g,https://www.dia.es/yogures-y-postres/cuajada/p/12692,https://www.dia.es/product_images/12692/12692_ISO_0_ES.jpg?imwidth=392,"1,49 €",Grasas 5.3g de las cuales saturadas 3.2g Hidratos de Carbono 6.7g de los cuales azúcares 6.6g Proteínas 4.9g Sal 0.13g Calcio 171mg,No disponible,"(5,52 €/KILO)"
"Gelatina de fresa, limón y multifruta Caprichoso Dia pack 6 x 100 g",https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/139596,https://www.dia.es/product_images/139596/139596_ISO_0_ES.jpg?imwidth=392,"0,99 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 18g de los cuales azúcares 15g Proteínas 0g Sal 0.19g,No disponible,"(1,65 €/KILO)"
Tiramisú Caprichoso Dia pack 2 x 90 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/252354,https://www.dia.es/product_images/252354/252354_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 9.8g de las cuales saturadas 6.8g Hidratos de Carbono 27g de los cuales azúcares 21g Proteínas 4.1g Sal 0.19g,No disponible,"(5,56 €/KILO)"
Gelatina de fresa Caprichoso Dia pack 6 x 100 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/108518,https://www.dia.es/product_images/108518/108518_ISO_0_ES.jpg?imwidth=392,"0,99 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 18g de los cuales azúcares 15g Proteínas 0g Sal 0.15g,No disponible,"(1,65 €/KILO)"
Mousse de chocolate con leche Caprichoso Dia pack 4 x 60 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/46923,https://www.dia.es/product_images/46923/46923_ISO_0_ES.jpg?imwidth=392,"1,05 €",Grasas 6g de las cuales saturadas 3.6g Hidratos de Carbono 21.2g de los cuales azúcares 20.5g Proteínas 4.8g Sal 0.15g,No disponible,"(4,38 €/KILO)"
Cheesecake Caprichoso Dia pack 2 x 90 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/208224,https://www.dia.es/product_images/208224/208224_ISO_0_ES.jpg?imwidth=392,"1,56 €",Grasas 26.4g de las cuales saturadas 13.2g Hidratos de Carbono 29g de los cuales azúcares 27.6g Proteínas 3.1g Sal 0.3g,No disponible,"(8,67 €/KILO)"
Tarta de queso Caprichoso Dia tarrina 100 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/299853,https://www.dia.es/product_images/299853/299853_ISO_0_ES.jpg?imwidth=392,"1,15 €",Grasas 12g de las cuales saturadas 5g Hidratos de Carbono 21g de los cuales azúcares 17g Proteínas 8g Sal 0.4g,No disponible,"(11,50 €/KILO)"
Carrot cake Caprichoso Dia pack 2 x 90 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/298530,https://www.dia.es/product_images/298530/298530_ISO_0_ES.jpg?imwidth=392,"1,49 €",Grasas 20g de las cuales saturadas 12g Hidratos de Carbono 24g de los cuales azúcares 21g Proteínas 3.9g Sal 0.45g,No disponible,"(8,28 €/KILO)"
Gelatina sabor frutas alto en proteínas Dia Láctea pack 4 x 100 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/252356,https://www.dia.es/product_images/252356/252356_ISO_0_ES.jpg?imwidth=392,"1,55 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0g de los cuales azúcares 0g Proteínas 10g Sal 0g,No disponible,"(3,88 €/KILO)"
Gelatina sabor fresa sin azúcar Royal pack 4 x 90 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/103680,https://www.dia.es/product_images/103680/103680_ISO_0_ES.jpg?imwidth=392,"1,79 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0.9g de los cuales azúcares 0g Fibra alimentaria 0g Proteínas 1.6g Sal 0.11g,No disponible,"(4,97 €/KILO)"
Gelatina de arándanos Royal pack 4 x 90 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/214148,https://www.dia.es/product_images/214148/214148_ISO_0_ES.jpg?imwidth=392,"1,79 €",Grasas 0g de las cuales saturadas 0g Hidratos de Carbono 0.5g de los cuales azúcares 0g Fibra alimentaria 0.2g Proteínas 1.7g Sal 0.11g,No disponible,"(4,97 €/KILO)"
Tocino de cielo Caprichoso Dia pack 2 x 100 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/253343,https://www.dia.es/product_images/253343/253343_ISO_0_ES.jpg?imwidth=392,"1,49 €",Grasas 7.5g de las cuales saturadas 2.3g Hidratos de Carbono 53.6g de los cuales azúcares 50.8g Proteínas 5g Sal 0.08g,No disponible,"(7,45 €/KILO)"
Postre vegetal de avena con albaricoque Vegedia vaso 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/274986,https://www.dia.es/product_images/274986/274986_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 2.4g de las cuales saturadas 0.2g Hidratos de Carbono 18g de los cuales azúcares 8.8g Proteínas 0.6g Sal 0.05g,No disponible,"(5,67 €/KILO)"
Postre lácteo serradura Caprichoso Dia pack 2 x 85 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/208220,https://www.dia.es/product_images/208220/208220_ISO_0_ES.jpg?imwidth=392,"1,49 €",Grasas 20.1g de las cuales saturadas 16.2g Hidratos de Carbono 34.1g de los cuales azúcares 22.2g Proteínas 3.5g Sal 0.3g,No disponible,"(8,76 €/KILO)"
Tarta de queso cremosa Dhul pack 2 x 100 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/302132,https://www.dia.es/product_images/302132/302132_ISO_0_ES.jpg?imwidth=392,"2,19 €",Grasas 16g de las cuales saturadas 10.5g Hidratos de Carbono 18g de los cuales azúcares 17g Proteínas 4.5g Sal 0.4g,No disponible,"(10,95 €/KILO)"
Postre vegetal de chocolate Vegedia vaso 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/274987,https://www.dia.es/product_images/274987/274987_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 2.7g de las cuales saturadas 2.5g Hidratos de Carbono 17.5g de los cuales azúcares 9.5g Proteínas 0.8g Sal 0.11g,No disponible,"(5,67 €/KILO)"
Postre vegetal de arándano con bebida de coco Vegedia vaso 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/274984,https://www.dia.es/product_images/274984/274984_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 4.3g de las cuales saturadas 3.9g Hidratos de Carbono 12.2g de los cuales azúcares 6.8g Proteínas 0.4g Sal 0.05g,No disponible,"(5,67 €/KILO)"
Postre vegetal de mango y piña con bebida de coco Vegedia vaso 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/274983,https://www.dia.es/product_images/274983/274983_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 4.3g de las cuales saturadas 3.9g Hidratos de Carbono 12.4g de los cuales azúcares 7g Proteínas 0.4g Sal 0.05g,No disponible,"(5,67 €/KILO)"
Crema catalana tardicional Pastoret tarrina 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/301445,https://www.dia.es/product_images/301445/301445_ISO_0_ES.jpg?imwidth=392,"1,95 €",Grasas 3.6g de las cuales saturadas 2.1g Hidratos de Carbono 19.8g de los cuales azúcares 17.6g Proteínas 3.8g Sal 0.1g,No disponible,"(13,00 €/KILO)"
Postre vegetal de chocolate con cereza Vegedia vaso 150 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/274988,https://www.dia.es/product_images/274988/274988_ISO_0_ES.jpg?imwidth=392,"0,85 €",Grasas 2.2g de las cuales saturadas 2g Hidratos de Carbono 21.7g de los cuales azúcares 14.4g Proteínas 0.7g Sal 0.12g,No disponible,"(5,67 €/KILO)"
Postre lácteo natural alto en proteína Dia Láctea vaso 300 g,https://www.dia.es/yogures-y-postres/gelatinas-y-otros-postres/p/292375,https://www.dia.es/product_images/292375/292375_ISO_0_ES.jpg?imwidth=392,"1,09 €",Grasas 0.1g de las cuales saturadas 0.1g Hidratos de Carbono 3.6g de los cuales azúcares 3.6g Proteínas 9.3g Sal 0.1g,No disponible,"(3,63 €/KILO)"
Arroz extra Arrozona de Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/151,https://www.dia.es/product_images/151/151_ISO_0_ES.jpg?imwidth=392,"1,30 €",Grasas 0.9g de las cuales saturadas 0.2g Hidratos de Carbono 77.3g de los cuales azúcares 0.3g Proteínas 7.4g Sal 0g,No disponible,"(1,30 €/KILO)"
Arroz largo de primera categoría Arrozona de Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/5873,https://www.dia.es/product_images/5873/5873_ISO_0_ES.jpg?imwidth=392,"1,38 €",Grasas 1.2g de las cuales saturadas 0.3g Hidratos de Carbono 75.9g de los cuales azúcares 0.3g Proteínas 8.3g Sal 0g,No disponible,"(1,38 €/KILO)"
Arroz basmati Selección Mundial de Dia paquete 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/53397,https://www.dia.es/product_images/53397/53397_ISO_0_ES.jpg?imwidth=392,"2,30 €",Grasas 0.4g de las cuales saturadas 0.1g Hidratos de Carbono 80.4g de los cuales azúcares 0.2g Proteínas 6.7g Sal 0.01g,No disponible,"(2,30 €/KILO)"
Arroz bomba Arrozona de Dia paquete 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/15883,https://www.dia.es/product_images/15883/15883_ISO_0_ES.jpg?imwidth=392,"5,60 €",Grasas 1.2g de las cuales saturadas 0.2g Hidratos de Carbono 76g de los cuales azúcares 0.2g Fibra alimentaria 1g Proteínas 7.5g Sal 0g,No disponible,"(5,60 €/KILO)"
Arroz redondo SOS paquete 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/21415,https://www.dia.es/product_images/21415/21415_ISO_0_ES.jpg?imwidth=392,"1,84 €",Grasas 1g de las cuales saturadas 0g Hidratos de Carbono 79g de los cuales azúcares 0g Fibra alimentaria 3g Proteínas 7g Sal 0g,No disponible,"(1,84 €/KILO)"
Arroz redondo Al Punto Dia vaso 2 x 125 g,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/250021,https://www.dia.es/product_images/250021/250021_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 2.5g de las cuales saturadas 0.3g Hidratos de Carbono 41g de los cuales azúcares 0.3g Proteínas 3.7g Sal 0.6g,No disponible,"(4,00 €/KILO)"
Arroz vaporizado Arrozona de Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/28809,https://www.dia.es/product_images/28809/28809_ISO_0_ES.jpg?imwidth=392,"1,57 €",Grasas 0.8g de las cuales saturadas 0.2g Hidratos de Carbono 73.1g de los cuales azúcares 0.3g Proteínas 7g Sal 0g,No disponible,"(1,57 €/KILO)"
Arroz redondo Brillante paquete 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/arroz/p/142599,https://www.dia.es/product_images/142599/142599_ISO_0_ES.jpg?imwidth=392,"2,73 €",Grasas 1.4g de las cuales saturadas 0.29g Hidratos de Carbono 77g de los cuales azúcares 0.8g Fibra alimentaria 0.9g Proteínas 7.3g Sal 0g,No disponible,"(2,73 €/KILO)"
